species	p	r
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter hyointestinalis	3.03916649849245e-06	0.843174185239187
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter iguaniorum	0.00830795929049392	0.572721885579588
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter insulaenigrae	0.00784220749666155	0.576156490538107
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter jejuni	0.0022955741796196	0.641566992632454
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter lanienae	0.00390462895284685	0.614979691966201
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter lari	0.00674477152950776	0.584962406015038
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter ornithocola	0.000197052836603955	0.739068219414475
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter peloridis	0.00315442842590952	0.625945532769403
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter pinnipediorum	0.000324562248677633	0.722076019473345
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. NCTC 13003	0.00060004999498674	0.699350700162248
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. RM16192	0.0385865932166348	0.465537548699929
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. RM16704	0.00480555717943894	0.603916347524915
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. RM6137	0.00682902686262857	0.584246285497036
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. RM6914	0.00266630382027806	0.634311691980817
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sp. RM8964	0.0368569884988707	0.469259588464172
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter sputorum	0.000949034124132914	0.680963322945006
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter subantarcticus	0.0297085511955569	0.486263012252345
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter upsaliensis	1.6830239287744e-05	0.807374193944741
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter ureolyticus	0.0221247804637924	0.508270676691729
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter volucris	0.00594272710151596	0.592174734980905
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Halarcobacter|s_Halarcobacter bivalviorum	0.0016800549632792	0.656132616141486
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Halarcobacter|s_Halarcobacter ebronensis	0.0054519893833496	0.596992481203008
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Pseudoarcobacter|s_Pseudoarcobacter acticola	0.0358351041361409	0.471522898376378
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum barnesii	0.000240684547822733	0.732405434863052
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum deleyianum	0.0190883943841925	0.518796992481203
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum halorespirans	0.0111256414774634	0.554761362275508
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum multivorans	0.043920141113616	0.454819792899063
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum sp. JPD-1	0.000322818788719064	0.722266142270817
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum sp. UCH001	0.0036157268487352	0.61897660556793
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|s_Arcobacter sp. L	0.00031218393334084	0.723445193846972
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter acinonychis	0.0043144605195599	0.609710588118265
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter apodemus	3.87494936660006e-05	0.786761996217832
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter bilis	0.000125612157308016	0.753383458646616
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter bizzozeronii	0.00122392082540479	0.670181482914183
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter canadensis	0.000113841951190639	0.756390977443609
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter canis	1.26942882323272e-05	0.813839846948083
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter cetorum	0.0122022179622914	0.548872180451128
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter cholecystus	0.000228275643547162	0.734187579596998
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter cinaedi	0.0002672053801938	0.728845482155908
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter felis	0.00150341716727095	0.661140635330194
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter heilmannii	0.00229424901670562	0.641594629802879
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter hepaticus	0.000710189928471253	0.69274168118224
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter himalayensis	9.82040467770205e-05	0.760829974412506
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter mustelae	0.000135925992552595	0.750940769391288
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pullorum	2.92638298983486e-05	0.793962177845786
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pylori	0.0221247804637924	0.508270676691729
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter sp. MIT 01-6242	0.000284644472534016	0.726665749558375
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter suis	0.00134213516139173	0.66616527220329
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter typhlonius	0.0161664723114705	0.530274576800738
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Sulfurimonas|s_Sulfurimonas gotlandica	0.00325900408690954	0.62429489183633
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Sulfurimonas|s_Sulfurimonas sp. 1-1N	0.000107950304220915	0.75799803410092
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Sulfurimonas|s_Sulfurimonas sp. NW10	0.00101339089720106	0.678223285554775
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Wolinella|s_Wolinella succinogenes	0.00226987956731868	0.642105263157895
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Nautiliales|f_Nautiliaceae|g_Caminibacter|s_Caminibacter mediatlanticus	0.00262567669152862	0.63506413764153
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Nautiliales|f_Nautiliaceae|g_Cetia|s_Cetia pacifica	0.0199676112797121	0.515619447976557
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Nardonella|s_Candidatus Nardonella dryophthoridicola	0.0263760840044236	0.495311836112877
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Nardonella|s_endosymbiont of Pachyrhynchus infernalis	0.0276129243952872	0.491853654489719
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Nardonella|s_endosymbiont of Sipalinus gigas	0.0161844592667714	0.530199013832437
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Ruthia|s_Candidatus Ruthia endofausta	0.000994951807851312	0.678992973661985
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Thioglobus|s_Candidatus Thioglobus sp. NP1	0.0228763010193536	0.505844203314208
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Vesicomyosocius|s_Candidatus Vesicomyosocius okutanii	0.00229202807389538	0.641640978976221
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Aeromonadaceae|g_Aeromonas|s_Aeromonas sp. ASNIH2	0.02564767925383	0.497408698691362
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Aeromonadaceae|g_Aeromonas|s_Aeromonas sp. ASNIH7	0.0475138111738851	0.448152568729693
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Aeromonadaceae|g_Aeromonas|s_Aeromonas sp. CA23	0.0366751970655854	0.469658626922133
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Aeromonadales|f_Aeromonadaceae|g_Tolumonas|s_Tolumonas auensis	0.00616064947153723	0.59013963096879
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Alteromonas|s_Alteromonas naphthalenivorans	0.0370703508749185	0.468793197849979
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Marinobacter|s_Marinobacter sp. LQ44	0.0454252189286559	0.45197820262129
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Paraglaciecola|s_Paraglaciecola sp. L3A3	0.0013809966315946	0.664909966204369
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Salinimonas|s_Salinimonas sp. KX18D6	0.00525543875321661	0.599022690097351
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia|s_Colwellia sp. Arc7-D	0.00882905270179075	0.569060655483669
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia|s_Colwellia sp. PAMC 20917	0.0014452231813873	0.662898943740126
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia|s_Colwellia sp. PAMC 21821	0.0344871691820114	0.474586522911406
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Idiomarinaceae|g_Idiomarina|s_Idiomarina loihiensis	0.036290630809667	0.470507858622793
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Moritellaceae|g_Moritella|s_Moritella marina	0.0291388258740038	0.487751415118171
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Moritellaceae|g_Moritella|s_Moritella yayanosii	0.0105754849984688	0.557951205358581
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas haloplanktis	0.000859729983285308	0.685037886946477
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas luteoviolacea	0.0410286314808527	0.460496744356181
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas piratica	0.00442949859602827	0.608306217930819
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas sp. 16-SW-7	0.0438034479953127	0.455043226584399
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas sp. Bsw20308	6.17216824509211e-05	0.774197801711225
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas sp. THAF3	0.0152636336747808	0.534157074890737
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Psychromonadaceae|g_Psychromonas|s_Psychromonas sp. CNPT3	0.0166620530855908	0.528216853820325
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella denitrificans	0.0257277134509829	0.497176022883419
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella livingstonensis	0.00237016646413275	0.640032382434817
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella oneidensis	0.0300870713017918	0.4852864741061
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella polaris	0.0409345217196383	0.460686640191712
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. FDAARGOS_354	0.00791905199358094	0.575578534986954
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. MEBiC00475	0.00730754540502707	0.580311212586558
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. MR-7	0.00460243328241262	0.60625073443255
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. W3-18-1	0.00760145287706649	0.577997708730858
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. YLB-06	0.0302221542966977	0.484940308985094
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella woodyi	0.0236509232538955	0.50340840698651
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Cardiobacteriales|f_Cardiobacteriaceae|g_Dichelobacter|s_Dichelobacter nodosus	5.82202934149985e-06	0.830509236663653
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Cellvibrionales|f_Halieaceae|g_Congregibacter|s_Congregibacter litoralis	0.0237192099070461	0.503196726070487
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Cellvibrionales|f_Halieaceae|g_Halioglobus|s_Halioglobus japonicus	0.00187364396674566	0.651127819548872
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Cellvibrionales|f_Spongiibacteraceae|g_Spongiibacter|s_Spongiibacter sp. IMCC21906	0.00404951078901022	0.613066818337169
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Chromatiales|f_Chromatiaceae|g_Nitrosococcus|s_Nitrosococcus oceani	0.0275908521910995	0.491914288266216
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Chromatiales|f_Chromatiaceae|g_Nitrosococcus|s_Nitrosococcus wardiae	0.0239549258980919	0.502469720647251
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Chromatiales|f_Ectothiorhodospiraceae|g_Thioalkalivibrio|s_Thioalkalivibrio sp. K90mix	0.0168951487490043	0.527265926719599
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Chromatiales|f_Ectothiorhodospiraceae|s_Ectothiorhodospiraceae bacterium BW-2	0.0248324102579363	0.499812136432751
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Annandia|s_Candidatus Annandia adelgestsuga	0.00165481623574122	0.656820291382882
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Blochmannia|s_Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	0.0206190508533029	0.513336255481852
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Blochmannia|s_Candidatus Blochmannia pennsylvanicus	0.0483634243864185	0.446633251441008
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Gullanella|s_Candidatus Gullanella endobia	0.0448084695339702	0.453133726991495
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Purcelliella|s_Candidatus Purcelliella pentastirinorum	0.0358783077066905	0.471426199192452
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Candidatus Riesia|s_Candidatus Riesia pediculicola	0.0090183514748147	0.567774208785833
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Citrobacter|s_Citrobacter freundii complex sp. CFNIH9	0.00139349132082603	0.664512669932865
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Citrobacter|s_Citrobacter portucalensis	0.0140175053908445	0.539831003831374
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Citrobacter|s_Citrobacter werkmanii	0.0356133149756145	0.472020745628011
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter cloacae complex sp.	0.0393294912530809	0.463978532002356
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter sichuanensis	0.0187188019093169	-0.520167660636071
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter sp. 638	0.00750159613763865	0.578775397173722
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter sp. E20	0.036761985903554	0.469467931041862
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter sp. HK169	0.0349445141204282	0.473536760184836
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Enterobacter|s_Enterobacter sp. N18-03635	0.0297296989944897	0.486208196634792
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia albertii	0.0374474057513517	0.467974067032795
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia fergusonii	0.0225811146225505	0.506789636169926
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Izhakiella|s_Izhakiella sp. KSNA2	0.0375885102041488	0.467669172932331
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella sp. MPUS7	0.0019228293113398	0.649925585472883
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Kluyvera|s_Kluyvera sp. PO2S7	0.000644442508779679	0.696572345547434
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Kosakonia|s_Kosakonia sacchari	0.0148621396579715	0.535943134247166
